topic,topic2,Topic,primary_party,sign,N,P,measure,threshold,label_Y_position,Label
docs,docs,Belief Trump Mishandled Documents,Democratic,0,849,0.930921052631579,Counterfactual,0.33,0.4731359649122807,"No
change"
docs,docs,Belief Trump Mishandled Documents,Democratic,1,56,0.06140350877192982,Counterfactual,0.33,0.9692982456140351,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,-1,9,0.023255813953488372,Counterfactual,0.33,0.011627906976744186,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,0,357,0.9224806201550387,Counterfactual,0.33,0.4844961240310078,"No
change"
docs,docs,Belief Trump Mishandled Documents,Neither,1,21,0.05426356589147287,Counterfactual,0.33,0.9728682170542635,"More
likely"
general,vote,"Vote Choice, General Election",Democratic,-1,5,0.006053268765133172,Counterfactual,0.33,0.003026634382566586,NA
general,vote,"Vote Choice, General Election",Democratic,0,814,0.9854721549636803,Counterfactual,0.33,0.4987893462469733,"No
change"
general,vote,"Vote Choice, General Election",Democratic,1,7,0.00847457627118644,Counterfactual,0.33,0.9957627118644067,"More
likely"
general,vote,"Vote Choice, General Election",Neither,-1,6,0.01680672268907563,Counterfactual,0.33,0.008403361344537815,"Less
likely"
general,vote,"Vote Choice, General Election",Neither,0,342,0.957983193277311,Counterfactual,0.33,0.49579831932773116,"No
change"
general,vote,"Vote Choice, General Election",Neither,1,9,0.025210084033613446,Counterfactual,0.33,0.9873949579831933,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,21,0.021671826625386997,Counterfactual,0.33,0.010835913312693499,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,942,0.9721362229102167,Counterfactual,0.33,0.5077399380804954,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,6,0.006191950464396285,Counterfactual,0.33,0.9969040247678018,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,-1,13,0.013933547695605574,Counterfactual,0.34,0.006966773847802787,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,0,886,0.9496248660235799,Counterfactual,0.34,0.48874598070739556,"No
change"
docs,docs,Belief Trump Mishandled Documents,Republican,1,34,0.03644158628081458,Counterfactual,0.34,0.9817792068595927,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Democratic,-1,7,0.007675438596491228,Counterfactual,0.34,0.003837719298245614,NA
docs,docs,Belief Trump Mishandled Documents,Democratic,0,849,0.930921052631579,Counterfactual,0.34,0.4731359649122807,"No
change"
docs,docs,Belief Trump Mishandled Documents,Democratic,1,56,0.06140350877192982,Counterfactual,0.34,0.9692982456140351,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,-1,9,0.023255813953488372,Counterfactual,0.34,0.011627906976744186,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,0,358,0.9250645994832042,Counterfactual,0.34,0.4857881136950905,"No
change"
docs,docs,Belief Trump Mishandled Documents,Neither,1,20,0.05167958656330749,Counterfactual,0.34,0.9741602067183462,"More
likely"
general,vote,"Vote Choice, General Election",Democratic,-1,5,0.006053268765133172,Counterfactual,0.34,0.003026634382566586,NA
general,vote,"Vote Choice, General Election",Democratic,0,814,0.9854721549636803,Counterfactual,0.34,0.4987893462469733,"No
change"
general,vote,"Vote Choice, General Election",Democratic,1,7,0.00847457627118644,Counterfactual,0.34,0.9957627118644067,"More
likely"
general,vote,"Vote Choice, General Election",Neither,-1,6,0.01680672268907563,Counterfactual,0.34,0.008403361344537815,"Less
likely"
general,vote,"Vote Choice, General Election",Neither,0,342,0.957983193277311,Counterfactual,0.34,0.49579831932773116,"No
change"
general,vote,"Vote Choice, General Election",Neither,1,9,0.025210084033613446,Counterfactual,0.34,0.9873949579831933,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,21,0.021671826625386997,Counterfactual,0.34,0.010835913312693499,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,942,0.9721362229102167,Counterfactual,0.34,0.5077399380804954,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,6,0.006191950464396285,Counterfactual,0.34,0.9969040247678018,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,-1,12,0.012861736334405145,Counterfactual,0.35000000000000003,0.006430868167202572,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,0,890,0.9539121114683816,Counterfactual,0.35000000000000003,0.48981779206859594,"No
change"
docs,docs,Belief Trump Mishandled Documents,Republican,1,31,0.03322615219721329,Counterfactual,0.35000000000000003,0.9833869239013934,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Democratic,-1,7,0.007675438596491228,Counterfactual,0.35000000000000003,0.003837719298245614,NA
docs,docs,Belief Trump Mishandled Documents,Democratic,0,850,0.9320175438596491,Counterfactual,0.35000000000000003,0.47368421052631576,"No
change"
docs,docs,Belief Trump Mishandled Documents,Democratic,1,55,0.06030701754385965,Counterfactual,0.35000000000000003,0.9698464912280702,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,-1,9,0.023255813953488372,Counterfactual,0.35000000000000003,0.011627906976744186,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,0,360,0.9302325581395349,Counterfactual,0.35000000000000003,0.48837209302325585,"No
change"
docs,docs,Belief Trump Mishandled Documents,Neither,1,18,0.046511627906976744,Counterfactual,0.35000000000000003,0.9767441860465116,"More
likely"
general,vote,"Vote Choice, General Election",Democratic,-1,5,0.006053268765133172,Counterfactual,0.35000000000000003,0.003026634382566586,NA
general,vote,"Vote Choice, General Election",Democratic,0,814,0.9854721549636803,Counterfactual,0.35000000000000003,0.4987893462469733,"No
change"
general,vote,"Vote Choice, General Election",Democratic,1,7,0.00847457627118644,Counterfactual,0.35000000000000003,0.9957627118644067,"More
likely"
general,vote,"Vote Choice, General Election",Neither,-1,6,0.01680672268907563,Counterfactual,0.35000000000000003,0.008403361344537815,"Less
likely"
general,vote,"Vote Choice, General Election",Neither,0,342,0.957983193277311,Counterfactual,0.35000000000000003,0.49579831932773116,"No
change"
general,vote,"Vote Choice, General Election",Neither,1,9,0.025210084033613446,Counterfactual,0.35000000000000003,0.9873949579831933,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,20,0.02063983488132095,Counterfactual,0.35000000000000003,0.010319917440660475,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,944,0.9742002063983488,Counterfactual,0.35000000000000003,0.5077399380804953,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,5,0.005159958720330237,Counterfactual,0.35000000000000003,0.9974200206398349,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,-1,12,0.012861736334405145,Counterfactual,0.36,0.006430868167202572,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,0,891,0.954983922829582,Counterfactual,0.36,0.4903536977491961,"No
change"
docs,docs,Belief Trump Mishandled Documents,Republican,1,30,0.03215434083601286,Counterfactual,0.36,0.9839228295819936,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Democratic,-1,7,0.007675438596491228,Counterfactual,0.36,0.003837719298245614,NA
docs,docs,Belief Trump Mishandled Documents,Democratic,0,850,0.9320175438596491,Counterfactual,0.36,0.47368421052631576,"No
change"
docs,docs,Belief Trump Mishandled Documents,Democratic,1,55,0.06030701754385965,Counterfactual,0.36,0.9698464912280702,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,-1,9,0.023255813953488372,Counterfactual,0.36,0.011627906976744186,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,0,361,0.9328165374677002,Counterfactual,0.36,0.4896640826873385,"No
change"
docs,docs,Belief Trump Mishandled Documents,Neither,1,17,0.04392764857881137,Counterfactual,0.36,0.9780361757105943,"More
likely"
general,vote,"Vote Choice, General Election",Democratic,-1,5,0.006053268765133172,Counterfactual,0.36,0.003026634382566586,NA
general,vote,"Vote Choice, General Election",Democratic,0,814,0.9854721549636803,Counterfactual,0.36,0.4987893462469733,"No
change"
general,vote,"Vote Choice, General Election",Democratic,1,7,0.00847457627118644,Counterfactual,0.36,0.9957627118644067,"More
likely"
general,vote,"Vote Choice, General Election",Neither,-1,6,0.01680672268907563,Counterfactual,0.36,0.008403361344537815,"Less
likely"
general,vote,"Vote Choice, General Election",Neither,0,342,0.957983193277311,Counterfactual,0.36,0.49579831932773116,"No
change"
general,vote,"Vote Choice, General Election",Neither,1,9,0.025210084033613446,Counterfactual,0.36,0.9873949579831933,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,20,0.02063983488132095,Counterfactual,0.36,0.010319917440660475,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,944,0.9742002063983488,Counterfactual,0.36,0.5077399380804953,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,5,0.005159958720330237,Counterfactual,0.36,0.9974200206398349,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,-1,12,0.012861736334405145,Counterfactual,0.37,0.006430868167202572,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,0,892,0.9560557341907824,Counterfactual,0.37,0.4908896034297963,"No
change"
docs,docs,Belief Trump Mishandled Documents,Republican,1,29,0.031082529474812434,Counterfactual,0.37,0.9844587352625936,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Democratic,-1,7,0.007675438596491228,Counterfactual,0.37,0.003837719298245614,NA
docs,docs,Belief Trump Mishandled Documents,Democratic,0,852,0.9342105263157895,Counterfactual,0.37,0.47478070175438597,"No
change"
docs,docs,Belief Trump Mishandled Documents,Democratic,1,53,0.0581140350877193,Counterfactual,0.37,0.9709429824561403,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,-1,8,0.020671834625323,Counterfactual,0.37,0.0103359173126615,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,0,363,0.937984496124031,Counterfactual,0.37,0.48966408268733846,"No
change"
docs,docs,Belief Trump Mishandled Documents,Neither,1,16,0.041343669250646,Counterfactual,0.37,0.979328165374677,"More
likely"
general,vote,"Vote Choice, General Election",Democratic,-1,5,0.006053268765133172,Counterfactual,0.37,0.003026634382566586,NA
general,vote,"Vote Choice, General Election",Democratic,0,814,0.9854721549636803,Counterfactual,0.37,0.4987893462469733,"No
change"
general,vote,"Vote Choice, General Election",Democratic,1,7,0.00847457627118644,Counterfactual,0.37,0.9957627118644067,"More
likely"
general,vote,"Vote Choice, General Election",Neither,-1,6,0.01680672268907563,Counterfactual,0.37,0.008403361344537815,"Less
likely"
general,vote,"Vote Choice, General Election",Neither,0,342,0.957983193277311,Counterfactual,0.37,0.49579831932773116,"No
change"
general,vote,"Vote Choice, General Election",Neither,1,9,0.025210084033613446,Counterfactual,0.37,0.9873949579831933,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,18,0.018575851393188854,Counterfactual,0.37,0.009287925696594427,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,946,0.9762641898864809,Counterfactual,0.37,0.5067079463364292,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,5,0.005159958720330237,Counterfactual,0.37,0.9974200206398349,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,-1,12,0.012861736334405145,Counterfactual,0.38,0.006430868167202572,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,0,892,0.9560557341907824,Counterfactual,0.38,0.4908896034297963,"No
change"
docs,docs,Belief Trump Mishandled Documents,Republican,1,29,0.031082529474812434,Counterfactual,0.38,0.9844587352625936,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Democratic,-1,6,0.006578947368421052,Counterfactual,0.38,0.003289473684210526,NA
docs,docs,Belief Trump Mishandled Documents,Democratic,0,857,0.9396929824561403,Counterfactual,0.38,0.47642543859649117,"No
change"
docs,docs,Belief Trump Mishandled Documents,Democratic,1,49,0.0537280701754386,Counterfactual,0.38,0.9731359649122806,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,-1,8,0.020671834625323,Counterfactual,0.38,0.0103359173126615,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,0,363,0.937984496124031,Counterfactual,0.38,0.48966408268733846,"No
change"
docs,docs,Belief Trump Mishandled Documents,Neither,1,16,0.041343669250646,Counterfactual,0.38,0.979328165374677,"More
likely"
general,vote,"Vote Choice, General Election",Democratic,-1,5,0.006053268765133172,Counterfactual,0.38,0.003026634382566586,NA
general,vote,"Vote Choice, General Election",Democratic,0,815,0.986682808716707,Counterfactual,0.38,0.4993946731234866,"No
change"
general,vote,"Vote Choice, General Election",Democratic,1,6,0.007263922518159807,Counterfactual,0.38,0.99636803874092,"More
likely"
general,vote,"Vote Choice, General Election",Neither,-1,6,0.01680672268907563,Counterfactual,0.38,0.008403361344537815,"Less
likely"
general,vote,"Vote Choice, General Election",Neither,0,342,0.957983193277311,Counterfactual,0.38,0.49579831932773116,"No
change"
general,vote,"Vote Choice, General Election",Neither,1,9,0.025210084033613446,Counterfactual,0.38,0.9873949579831933,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,18,0.018575851393188854,Counterfactual,0.38,0.009287925696594427,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,946,0.9762641898864809,Counterfactual,0.38,0.5067079463364292,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,5,0.005159958720330237,Counterfactual,0.38,0.9974200206398349,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,-1,12,0.012861736334405145,Counterfactual,0.39,0.006430868167202572,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,0,894,0.9581993569131833,Counterfactual,0.39,0.49196141479099675,"No
change"
docs,docs,Belief Trump Mishandled Documents,Republican,1,27,0.028938906752411574,Counterfactual,0.39,0.9855305466237942,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Democratic,-1,6,0.006578947368421052,Counterfactual,0.39,0.003289473684210526,NA
docs,docs,Belief Trump Mishandled Documents,Democratic,0,858,0.9407894736842105,Counterfactual,0.39,0.47697368421052627,"No
change"
docs,docs,Belief Trump Mishandled Documents,Democratic,1,48,0.05263157894736842,Counterfactual,0.39,0.9736842105263158,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,-1,8,0.020671834625323,Counterfactual,0.39,0.0103359173126615,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,0,363,0.937984496124031,Counterfactual,0.39,0.48966408268733846,"No
change"
docs,docs,Belief Trump Mishandled Documents,Neither,1,16,0.041343669250646,Counterfactual,0.39,0.979328165374677,"More
likely"
general,vote,"Vote Choice, General Election",Democratic,-1,4,0.004842615012106538,Counterfactual,0.39,0.002421307506053269,NA
general,vote,"Vote Choice, General Election",Democratic,0,819,0.9915254237288136,Counterfactual,0.39,0.5006053268765134,"No
change"
general,vote,"Vote Choice, General Election",Democratic,1,3,0.0036319612590799033,Counterfactual,0.39,0.9981840193704601,"More
likely"
general,vote,"Vote Choice, General Election",Neither,-1,6,0.01680672268907563,Counterfactual,0.39,0.008403361344537815,"Less
likely"
general,vote,"Vote Choice, General Election",Neither,0,343,0.9607843137254902,Counterfactual,0.39,0.4971988795518208,"No
change"
general,vote,"Vote Choice, General Election",Neither,1,8,0.022408963585434174,Counterfactual,0.39,0.988795518207283,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,17,0.017543859649122806,Counterfactual,0.39,0.008771929824561403,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,947,0.977296181630547,Counterfactual,0.39,0.5061919504643964,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,5,0.005159958720330237,Counterfactual,0.39,0.9974200206398349,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,-1,12,0.012861736334405145,Counterfactual,0.4,0.006430868167202572,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,0,895,0.9592711682743837,Counterfactual,0.4,0.492497320471597,"No
change"
docs,docs,Belief Trump Mishandled Documents,Republican,1,26,0.027867095391211148,Counterfactual,0.4,0.9860664523043944,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Democratic,-1,6,0.006578947368421052,Counterfactual,0.4,0.003289473684210526,NA
docs,docs,Belief Trump Mishandled Documents,Democratic,0,861,0.944078947368421,Counterfactual,0.4,0.4786184210526315,"No
change"
docs,docs,Belief Trump Mishandled Documents,Democratic,1,45,0.049342105263157895,Counterfactual,0.4,0.9753289473684209,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,-1,8,0.020671834625323,Counterfactual,0.4,0.0103359173126615,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,0,363,0.937984496124031,Counterfactual,0.4,0.48966408268733846,"No
change"
docs,docs,Belief Trump Mishandled Documents,Neither,1,16,0.041343669250646,Counterfactual,0.4,0.979328165374677,"More
likely"
general,vote,"Vote Choice, General Election",Democratic,-1,4,0.004842615012106538,Counterfactual,0.4,0.002421307506053269,NA
general,vote,"Vote Choice, General Election",Democratic,0,819,0.9915254237288136,Counterfactual,0.4,0.5006053268765134,"No
change"
general,vote,"Vote Choice, General Election",Democratic,1,3,0.0036319612590799033,Counterfactual,0.4,0.9981840193704601,"More
likely"
general,vote,"Vote Choice, General Election",Neither,-1,6,0.01680672268907563,Counterfactual,0.4,0.008403361344537815,"Less
likely"
general,vote,"Vote Choice, General Election",Neither,0,343,0.9607843137254902,Counterfactual,0.4,0.4971988795518208,"No
change"
general,vote,"Vote Choice, General Election",Neither,1,8,0.022408963585434174,Counterfactual,0.4,0.988795518207283,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,17,0.017543859649122806,Counterfactual,0.4,0.008771929824561403,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,947,0.977296181630547,Counterfactual,0.4,0.5061919504643964,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,5,0.005159958720330237,Counterfactual,0.4,0.9974200206398349,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,-1,11,0.011789924973204717,Counterfactual,0.41000000000000003,0.005894962486602358,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,0,896,0.9603429796355841,Counterfactual,0.41000000000000003,0.4919614147909968,"No
change"
docs,docs,Belief Trump Mishandled Documents,Republican,1,26,0.027867095391211148,Counterfactual,0.41000000000000003,0.9860664523043944,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Democratic,-1,5,0.005482456140350877,Counterfactual,0.41000000000000003,0.0027412280701754384,NA
docs,docs,Belief Trump Mishandled Documents,Democratic,0,868,0.9517543859649122,Counterfactual,0.41000000000000003,0.48135964912280704,"No
change"
docs,docs,Belief Trump Mishandled Documents,Democratic,1,39,0.04276315789473684,Counterfactual,0.41000000000000003,0.9786184210526315,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,-1,8,0.020671834625323,Counterfactual,0.41000000000000003,0.0103359173126615,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,0,365,0.9431524547803618,Counterfactual,0.41000000000000003,0.49224806201550386,"No
change"
docs,docs,Belief Trump Mishandled Documents,Neither,1,14,0.03617571059431524,Counterfactual,0.41000000000000003,0.9819121447028424,"More
likely"
general,vote,"Vote Choice, General Election",Democratic,-1,3,0.0036319612590799033,Counterfactual,0.41000000000000003,0.0018159806295399517,NA
general,vote,"Vote Choice, General Election",Democratic,0,820,0.9927360774818402,Counterfactual,0.41000000000000003,0.5,"No
change"
general,vote,"Vote Choice, General Election",Democratic,1,3,0.0036319612590799033,Counterfactual,0.41000000000000003,0.9981840193704601,"More
likely"
general,vote,"Vote Choice, General Election",Neither,-1,6,0.01680672268907563,Counterfactual,0.41000000000000003,0.008403361344537815,"Less
likely"
general,vote,"Vote Choice, General Election",Neither,0,343,0.9607843137254902,Counterfactual,0.41000000000000003,0.4971988795518208,"No
change"
general,vote,"Vote Choice, General Election",Neither,1,8,0.022408963585434174,Counterfactual,0.41000000000000003,0.988795518207283,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,15,0.015479876160990712,Counterfactual,0.41000000000000003,0.007739938080495356,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,949,0.9793601651186791,Counterfactual,0.41000000000000003,0.5051599587203301,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,5,0.005159958720330237,Counterfactual,0.41000000000000003,0.9974200206398349,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,-1,11,0.011789924973204717,Counterfactual,0.42,0.005894962486602358,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,0,896,0.9603429796355841,Counterfactual,0.42,0.4919614147909968,"No
change"
docs,docs,Belief Trump Mishandled Documents,Republican,1,26,0.027867095391211148,Counterfactual,0.42,0.9860664523043944,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Democratic,-1,5,0.005482456140350877,Counterfactual,0.42,0.0027412280701754384,NA
docs,docs,Belief Trump Mishandled Documents,Democratic,0,868,0.9517543859649122,Counterfactual,0.42,0.48135964912280704,"No
change"
docs,docs,Belief Trump Mishandled Documents,Democratic,1,39,0.04276315789473684,Counterfactual,0.42,0.9786184210526315,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,-1,8,0.020671834625323,Counterfactual,0.42,0.0103359173126615,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,0,365,0.9431524547803618,Counterfactual,0.42,0.49224806201550386,"No
change"
docs,docs,Belief Trump Mishandled Documents,Neither,1,14,0.03617571059431524,Counterfactual,0.42,0.9819121447028424,"More
likely"
general,vote,"Vote Choice, General Election",Democratic,-1,3,0.0036319612590799033,Counterfactual,0.42,0.0018159806295399517,NA
general,vote,"Vote Choice, General Election",Democratic,0,820,0.9927360774818402,Counterfactual,0.42,0.5,"No
change"
general,vote,"Vote Choice, General Election",Democratic,1,3,0.0036319612590799033,Counterfactual,0.42,0.9981840193704601,"More
likely"
general,vote,"Vote Choice, General Election",Neither,-1,6,0.01680672268907563,Counterfactual,0.42,0.008403361344537815,"Less
likely"
general,vote,"Vote Choice, General Election",Neither,0,343,0.9607843137254902,Counterfactual,0.42,0.4971988795518208,"No
change"
general,vote,"Vote Choice, General Election",Neither,1,8,0.022408963585434174,Counterfactual,0.42,0.988795518207283,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,15,0.015479876160990712,Counterfactual,0.42,0.007739938080495356,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,949,0.9793601651186791,Counterfactual,0.42,0.5051599587203301,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,5,0.005159958720330237,Counterfactual,0.42,0.9974200206398349,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,-1,11,0.011789924973204717,Counterfactual,0.43,0.005894962486602358,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,0,897,0.9614147909967846,Counterfactual,0.43,0.49249732047159706,"No
change"
docs,docs,Belief Trump Mishandled Documents,Republican,1,25,0.02679528403001072,Counterfactual,0.43,0.9866023579849946,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Democratic,-1,4,0.0043859649122807015,Counterfactual,0.43,0.0021929824561403508,NA
docs,docs,Belief Trump Mishandled Documents,Democratic,0,872,0.956140350877193,Counterfactual,0.43,0.4824561403508772,"No
change"
docs,docs,Belief Trump Mishandled Documents,Democratic,1,36,0.039473684210526314,Counterfactual,0.43,0.9802631578947368,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,-1,7,0.01808785529715762,Counterfactual,0.43,0.00904392764857881,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,0,367,0.9483204134366925,Counterfactual,0.43,0.49224806201550386,"No
change"
docs,docs,Belief Trump Mishandled Documents,Neither,1,13,0.03359173126614987,Counterfactual,0.43,0.9832041343669251,"More
likely"
general,vote,"Vote Choice, General Election",Democratic,-1,3,0.0036319612590799033,Counterfactual,0.43,0.0018159806295399517,NA
general,vote,"Vote Choice, General Election",Democratic,0,820,0.9927360774818402,Counterfactual,0.43,0.5,"No
change"
general,vote,"Vote Choice, General Election",Democratic,1,3,0.0036319612590799033,Counterfactual,0.43,0.9981840193704601,"More
likely"
general,vote,"Vote Choice, General Election",Neither,-1,6,0.01680672268907563,Counterfactual,0.43,0.008403361344537815,"Less
likely"
general,vote,"Vote Choice, General Election",Neither,0,343,0.9607843137254902,Counterfactual,0.43,0.4971988795518208,"No
change"
general,vote,"Vote Choice, General Election",Neither,1,8,0.022408963585434174,Counterfactual,0.43,0.988795518207283,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,14,0.014447884416924664,Counterfactual,0.43,0.007223942208462332,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,950,0.9803921568627451,Counterfactual,0.43,0.5046439628482973,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,5,0.005159958720330237,Counterfactual,0.43,0.9974200206398349,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,-1,11,0.011789924973204717,Counterfactual,0.44,0.005894962486602358,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,0,897,0.9614147909967846,Counterfactual,0.44,0.49249732047159706,"No
change"
docs,docs,Belief Trump Mishandled Documents,Republican,1,25,0.02679528403001072,Counterfactual,0.44,0.9866023579849946,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Democratic,-1,4,0.0043859649122807015,Counterfactual,0.44,0.0021929824561403508,NA
docs,docs,Belief Trump Mishandled Documents,Democratic,0,876,0.9605263157894737,Counterfactual,0.44,0.48464912280701755,"No
change"
docs,docs,Belief Trump Mishandled Documents,Democratic,1,32,0.03508771929824561,Counterfactual,0.44,0.9824561403508771,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,-1,7,0.01808785529715762,Counterfactual,0.44,0.00904392764857881,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Neither,0,367,0.9483204134366925,Counterfactual,0.44,0.49224806201550386,"No
change"
docs,docs,Belief Trump Mishandled Documents,Neither,1,13,0.03359173126614987,Counterfactual,0.44,0.9832041343669251,"More
likely"
general,vote,"Vote Choice, General Election",Democratic,-1,3,0.0036319612590799033,Counterfactual,0.44,0.0018159806295399517,NA
general,vote,"Vote Choice, General Election",Democratic,0,821,0.9939467312348669,Counterfactual,0.44,0.5006053268765134,"No
change"
general,vote,"Vote Choice, General Election",Democratic,1,2,0.002421307506053269,Counterfactual,0.44,0.9987893462469734,"More
likely"
general,vote,"Vote Choice, General Election",Neither,-1,6,0.01680672268907563,Counterfactual,0.44,0.008403361344537815,"Less
likely"
general,vote,"Vote Choice, General Election",Neither,0,344,0.9635854341736695,Counterfactual,0.44,0.4985994397759104,"No
change"
general,vote,"Vote Choice, General Election",Neither,1,7,0.0196078431372549,Counterfactual,0.44,0.9901960784313726,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,14,0.014447884416924664,Counterfactual,0.44,0.007223942208462332,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,950,0.9803921568627451,Counterfactual,0.44,0.5046439628482973,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,5,0.005159958720330237,Counterfactual,0.44,0.9974200206398349,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,-1,11,0.011789924973204717,Counterfactual,0.45,0.005894962486602358,"Less
likely"
docs,docs,Belief Trump Mishandled Documents,Republican,0,898,0.962486602357985,Counterfactual,0.45,0.49303322615219725,"No
change"
docs,docs,Belief Trump Mishandled Documents,Republican,1,24,0.02572347266881029,Counterfactual,0.45,0.9871382636655949,"More
likely"
docs,docs,Belief Trump Mishandled Documents,Democratic,-1,4,0.0043859649122807015,Counterfactual,0.45,0.0021929824561403508,NA
