topic,topic2,Topic,party,sign,N,P,measure,threshold,label_Y_position,Label
docs,docs,Belief Trump Mishandled Docs,Republican,0,876,0.954248366013072,Counterfactual,0.35000000000000003,0.491285403050109,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,1,29,0.03159041394335512,Counterfactual,0.35000000000000003,0.9842047930283224,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Democrat,-1,11,0.011853448275862068,Counterfactual,0.35000000000000003,0.005926724137931034,NA
docs,docs,Belief Trump Mishandled Docs,Democrat,0,863,0.9299568965517241,Counterfactual,0.35000000000000003,0.47683189655172414,"No
change"
docs,docs,Belief Trump Mishandled Docs,Democrat,1,54,0.05818965517241379,Counterfactual,0.35000000000000003,0.9709051724137931,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,-1,4,0.0113314447592068,Counterfactual,0.35000000000000003,0.0056657223796034,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,0,330,0.9348441926345609,Counterfactual,0.35000000000000003,0.4787535410764872,"No
change"
docs,docs,Belief Trump Mishandled Docs,Independent,1,19,0.053824362606232294,Counterfactual,0.35000000000000003,0.9730878186968838,"More
likely"
general,vote,"Vote Choice, General Election",Republican,-1,3,0.03,Counterfactual,0.35000000000000003,0.015,"Less
likely"
general,vote,"Vote Choice, General Election",Republican,0,92,0.92,Counterfactual,0.35000000000000003,0.49000000000000005,"No
change"
general,vote,"Vote Choice, General Election",Republican,1,5,0.05,Counterfactual,0.35000000000000003,0.975,"More
likely"
general,vote,"Vote Choice, General Election",Democrat,-1,4,0.005025125628140704,Counterfactual,0.35000000000000003,0.002512562814070352,NA
general,vote,"Vote Choice, General Election",Democrat,0,785,0.9861809045226131,Counterfactual,0.35000000000000003,0.49811557788944727,"No
change"
general,vote,"Vote Choice, General Election",Democrat,1,7,0.008793969849246231,Counterfactual,0.35000000000000003,0.9956030150753769,"More
likely"
general,vote,"Vote Choice, General Election",Independent,-1,4,0.015151515151515152,Counterfactual,0.35000000000000003,0.007575757575757576,"Less
likely"
general,vote,"Vote Choice, General Election",Independent,0,256,0.9696969696969697,Counterfactual,0.35000000000000003,0.5,"No
change"
general,vote,"Vote Choice, General Election",Independent,1,4,0.015151515151515152,Counterfactual,0.35000000000000003,0.9924242424242424,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,19,0.022093023255813953,Counterfactual,0.35000000000000003,0.011046511627906977,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,836,0.9720930232558139,Counterfactual,0.35000000000000003,0.508139534883721,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,5,0.005813953488372093,Counterfactual,0.35000000000000003,0.997093023255814,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Democrat,0,43,1,Counterfactual,0.35000000000000003,0.5,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,-1,1,0.016666666666666666,Counterfactual,0.35000000000000003,0.008333333333333333,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Independent,0,59,0.9833333333333333,Counterfactual,0.35000000000000003,0.5083333333333333,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,-1,13,0.014161220043572984,Counterfactual,0.36,0.007080610021786492,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,0,877,0.9553376906318083,Counterfactual,0.36,0.49183006535947715,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,1,28,0.030501089324618737,Counterfactual,0.36,0.9847494553376906,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Democrat,-1,11,0.011853448275862068,Counterfactual,0.36,0.005926724137931034,NA
docs,docs,Belief Trump Mishandled Docs,Democrat,0,863,0.9299568965517241,Counterfactual,0.36,0.47683189655172414,"No
change"
docs,docs,Belief Trump Mishandled Docs,Democrat,1,54,0.05818965517241379,Counterfactual,0.36,0.9709051724137931,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,-1,4,0.0113314447592068,Counterfactual,0.36,0.0056657223796034,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,0,331,0.9376770538243626,Counterfactual,0.36,0.4801699716713881,"No
change"
docs,docs,Belief Trump Mishandled Docs,Independent,1,18,0.05099150141643059,Counterfactual,0.36,0.9745042492917847,"More
likely"
general,vote,"Vote Choice, General Election",Republican,-1,3,0.03,Counterfactual,0.36,0.015,"Less
likely"
general,vote,"Vote Choice, General Election",Republican,0,92,0.92,Counterfactual,0.36,0.49000000000000005,"No
change"
general,vote,"Vote Choice, General Election",Republican,1,5,0.05,Counterfactual,0.36,0.975,"More
likely"
general,vote,"Vote Choice, General Election",Democrat,-1,4,0.005025125628140704,Counterfactual,0.36,0.002512562814070352,NA
general,vote,"Vote Choice, General Election",Democrat,0,785,0.9861809045226131,Counterfactual,0.36,0.49811557788944727,"No
change"
general,vote,"Vote Choice, General Election",Democrat,1,7,0.008793969849246231,Counterfactual,0.36,0.9956030150753769,"More
likely"
general,vote,"Vote Choice, General Election",Independent,-1,4,0.015151515151515152,Counterfactual,0.36,0.007575757575757576,"Less
likely"
general,vote,"Vote Choice, General Election",Independent,0,256,0.9696969696969697,Counterfactual,0.36,0.5,"No
change"
general,vote,"Vote Choice, General Election",Independent,1,4,0.015151515151515152,Counterfactual,0.36,0.9924242424242424,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,19,0.022093023255813953,Counterfactual,0.36,0.011046511627906977,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,836,0.9720930232558139,Counterfactual,0.36,0.508139534883721,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,5,0.005813953488372093,Counterfactual,0.36,0.997093023255814,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Democrat,0,43,1,Counterfactual,0.36,0.5,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,-1,1,0.016666666666666666,Counterfactual,0.36,0.008333333333333333,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Independent,0,59,0.9833333333333333,Counterfactual,0.36,0.5083333333333333,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,-1,13,0.014161220043572984,Counterfactual,0.37,0.007080610021786492,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,0,878,0.9564270152505446,Counterfactual,0.37,0.4923747276688453,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,1,27,0.029411764705882353,Counterfactual,0.37,0.9852941176470589,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Democrat,-1,10,0.010775862068965518,Counterfactual,0.37,0.005387931034482759,NA
docs,docs,Belief Trump Mishandled Docs,Democrat,0,866,0.9331896551724138,Counterfactual,0.37,0.47737068965517243,"No
change"
docs,docs,Belief Trump Mishandled Docs,Democrat,1,52,0.05603448275862069,Counterfactual,0.37,0.9719827586206896,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,-1,4,0.0113314447592068,Counterfactual,0.37,0.0056657223796034,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,0,332,0.9405099150141643,Counterfactual,0.37,0.4815864022662889,"No
change"
docs,docs,Belief Trump Mishandled Docs,Independent,1,17,0.04815864022662889,Counterfactual,0.37,0.9759206798866854,"More
likely"
general,vote,"Vote Choice, General Election",Republican,-1,3,0.03,Counterfactual,0.37,0.015,"Less
likely"
general,vote,"Vote Choice, General Election",Republican,0,92,0.92,Counterfactual,0.37,0.49000000000000005,"No
change"
general,vote,"Vote Choice, General Election",Republican,1,5,0.05,Counterfactual,0.37,0.975,"More
likely"
general,vote,"Vote Choice, General Election",Democrat,-1,4,0.005025125628140704,Counterfactual,0.37,0.002512562814070352,NA
general,vote,"Vote Choice, General Election",Democrat,0,785,0.9861809045226131,Counterfactual,0.37,0.49811557788944727,"No
change"
general,vote,"Vote Choice, General Election",Democrat,1,7,0.008793969849246231,Counterfactual,0.37,0.9956030150753769,"More
likely"
general,vote,"Vote Choice, General Election",Independent,-1,4,0.015151515151515152,Counterfactual,0.37,0.007575757575757576,"Less
likely"
general,vote,"Vote Choice, General Election",Independent,0,256,0.9696969696969697,Counterfactual,0.37,0.5,"No
change"
general,vote,"Vote Choice, General Election",Independent,1,4,0.015151515151515152,Counterfactual,0.37,0.9924242424242424,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,17,0.019767441860465116,Counterfactual,0.37,0.009883720930232558,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,838,0.9744186046511628,Counterfactual,0.37,0.5069767441860464,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,5,0.005813953488372093,Counterfactual,0.37,0.997093023255814,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Democrat,0,43,1,Counterfactual,0.37,0.5,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,-1,1,0.016666666666666666,Counterfactual,0.37,0.008333333333333333,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Independent,0,59,0.9833333333333333,Counterfactual,0.37,0.5083333333333333,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,-1,13,0.014161220043572984,Counterfactual,0.38,0.007080610021786492,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,0,878,0.9564270152505446,Counterfactual,0.38,0.4923747276688453,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,1,27,0.029411764705882353,Counterfactual,0.38,0.9852941176470589,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Democrat,-1,9,0.009698275862068966,Counterfactual,0.38,0.004849137931034483,NA
docs,docs,Belief Trump Mishandled Docs,Democrat,0,871,0.9385775862068966,Counterfactual,0.38,0.47898706896551724,"No
change"
docs,docs,Belief Trump Mishandled Docs,Democrat,1,48,0.05172413793103448,Counterfactual,0.38,0.9741379310344828,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,-1,4,0.0113314447592068,Counterfactual,0.38,0.0056657223796034,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,0,332,0.9405099150141643,Counterfactual,0.38,0.4815864022662889,"No
change"
docs,docs,Belief Trump Mishandled Docs,Independent,1,17,0.04815864022662889,Counterfactual,0.38,0.9759206798866854,"More
likely"
general,vote,"Vote Choice, General Election",Republican,-1,3,0.03,Counterfactual,0.38,0.015,"Less
likely"
general,vote,"Vote Choice, General Election",Republican,0,92,0.92,Counterfactual,0.38,0.49000000000000005,"No
change"
general,vote,"Vote Choice, General Election",Republican,1,5,0.05,Counterfactual,0.38,0.975,"More
likely"
general,vote,"Vote Choice, General Election",Democrat,-1,4,0.005025125628140704,Counterfactual,0.38,0.002512562814070352,NA
general,vote,"Vote Choice, General Election",Democrat,0,785,0.9861809045226131,Counterfactual,0.38,0.49811557788944727,"No
change"
general,vote,"Vote Choice, General Election",Democrat,1,7,0.008793969849246231,Counterfactual,0.38,0.9956030150753769,"More
likely"
general,vote,"Vote Choice, General Election",Independent,-1,4,0.015151515151515152,Counterfactual,0.38,0.007575757575757576,"Less
likely"
general,vote,"Vote Choice, General Election",Independent,0,257,0.9734848484848485,Counterfactual,0.38,0.5018939393939394,"No
change"
general,vote,"Vote Choice, General Election",Independent,1,3,0.011363636363636364,Counterfactual,0.38,0.9943181818181818,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,17,0.019767441860465116,Counterfactual,0.38,0.009883720930232558,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,838,0.9744186046511628,Counterfactual,0.38,0.5069767441860464,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,5,0.005813953488372093,Counterfactual,0.38,0.997093023255814,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Democrat,0,43,1,Counterfactual,0.38,0.5,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,-1,1,0.016666666666666666,Counterfactual,0.38,0.008333333333333333,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Independent,0,59,0.9833333333333333,Counterfactual,0.38,0.5083333333333333,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,-1,13,0.014161220043572984,Counterfactual,0.39,0.007080610021786492,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,0,880,0.9586056644880174,Counterfactual,0.39,0.4934640522875817,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,1,25,0.027233115468409588,Counterfactual,0.39,0.9863834422657952,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Democrat,-1,9,0.009698275862068966,Counterfactual,0.39,0.004849137931034483,NA
docs,docs,Belief Trump Mishandled Docs,Democrat,0,871,0.9385775862068966,Counterfactual,0.39,0.47898706896551724,"No
change"
docs,docs,Belief Trump Mishandled Docs,Democrat,1,48,0.05172413793103448,Counterfactual,0.39,0.9741379310344828,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,-1,4,0.0113314447592068,Counterfactual,0.39,0.0056657223796034,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,0,332,0.9405099150141643,Counterfactual,0.39,0.4815864022662889,"No
change"
docs,docs,Belief Trump Mishandled Docs,Independent,1,17,0.04815864022662889,Counterfactual,0.39,0.9759206798866854,"More
likely"
general,vote,"Vote Choice, General Election",Republican,-1,3,0.03,Counterfactual,0.39,0.015,"Less
likely"
general,vote,"Vote Choice, General Election",Republican,0,92,0.92,Counterfactual,0.39,0.49000000000000005,"No
change"
general,vote,"Vote Choice, General Election",Republican,1,5,0.05,Counterfactual,0.39,0.975,"More
likely"
general,vote,"Vote Choice, General Election",Democrat,-1,3,0.0037688442211055275,Counterfactual,0.39,0.0018844221105527637,NA
general,vote,"Vote Choice, General Election",Democrat,0,790,0.992462311557789,Counterfactual,0.39,0.5,"No
change"
general,vote,"Vote Choice, General Election",Democrat,1,3,0.0037688442211055275,Counterfactual,0.39,0.9981155778894473,"More
likely"
general,vote,"Vote Choice, General Election",Independent,-1,4,0.015151515151515152,Counterfactual,0.39,0.007575757575757576,"Less
likely"
general,vote,"Vote Choice, General Election",Independent,0,257,0.9734848484848485,Counterfactual,0.39,0.5018939393939394,"No
change"
general,vote,"Vote Choice, General Election",Independent,1,3,0.011363636363636364,Counterfactual,0.39,0.9943181818181818,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,16,0.018604651162790697,Counterfactual,0.39,0.009302325581395349,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,839,0.9755813953488373,Counterfactual,0.39,0.5063953488372093,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,5,0.005813953488372093,Counterfactual,0.39,0.997093023255814,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Democrat,0,43,1,Counterfactual,0.39,0.5,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,-1,1,0.016666666666666666,Counterfactual,0.39,0.008333333333333333,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Independent,0,59,0.9833333333333333,Counterfactual,0.39,0.5083333333333333,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,-1,13,0.014161220043572984,Counterfactual,0.4,0.007080610021786492,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,0,881,0.9596949891067538,Counterfactual,0.4,0.4940087145969499,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,1,24,0.026143790849673203,Counterfactual,0.4,0.9869281045751634,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Democrat,-1,9,0.009698275862068966,Counterfactual,0.4,0.004849137931034483,NA
docs,docs,Belief Trump Mishandled Docs,Democrat,0,874,0.9418103448275862,Counterfactual,0.4,0.48060344827586204,"No
change"
docs,docs,Belief Trump Mishandled Docs,Democrat,1,45,0.04849137931034483,Counterfactual,0.4,0.9757543103448276,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,-1,4,0.0113314447592068,Counterfactual,0.4,0.0056657223796034,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,0,332,0.9405099150141643,Counterfactual,0.4,0.4815864022662889,"No
change"
docs,docs,Belief Trump Mishandled Docs,Independent,1,17,0.04815864022662889,Counterfactual,0.4,0.9759206798866854,"More
likely"
general,vote,"Vote Choice, General Election",Republican,-1,3,0.03,Counterfactual,0.4,0.015,"Less
likely"
general,vote,"Vote Choice, General Election",Republican,0,92,0.92,Counterfactual,0.4,0.49000000000000005,"No
change"
general,vote,"Vote Choice, General Election",Republican,1,5,0.05,Counterfactual,0.4,0.975,"More
likely"
general,vote,"Vote Choice, General Election",Democrat,-1,3,0.0037688442211055275,Counterfactual,0.4,0.0018844221105527637,NA
general,vote,"Vote Choice, General Election",Democrat,0,790,0.992462311557789,Counterfactual,0.4,0.5,"No
change"
general,vote,"Vote Choice, General Election",Democrat,1,3,0.0037688442211055275,Counterfactual,0.4,0.9981155778894473,"More
likely"
general,vote,"Vote Choice, General Election",Independent,-1,4,0.015151515151515152,Counterfactual,0.4,0.007575757575757576,"Less
likely"
general,vote,"Vote Choice, General Election",Independent,0,257,0.9734848484848485,Counterfactual,0.4,0.5018939393939394,"No
change"
general,vote,"Vote Choice, General Election",Independent,1,3,0.011363636363636364,Counterfactual,0.4,0.9943181818181818,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,16,0.018604651162790697,Counterfactual,0.4,0.009302325581395349,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,839,0.9755813953488373,Counterfactual,0.4,0.5063953488372093,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,5,0.005813953488372093,Counterfactual,0.4,0.997093023255814,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Democrat,0,43,1,Counterfactual,0.4,0.5,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,-1,1,0.016666666666666666,Counterfactual,0.4,0.008333333333333333,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Independent,0,59,0.9833333333333333,Counterfactual,0.4,0.5083333333333333,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,-1,12,0.013071895424836602,Counterfactual,0.41000000000000003,0.006535947712418301,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,0,883,0.9618736383442266,Counterfactual,0.41000000000000003,0.49400871459694984,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,1,23,0.02505446623093682,Counterfactual,0.41000000000000003,0.9874727668845314,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Democrat,-1,8,0.008620689655172414,Counterfactual,0.41000000000000003,0.004310344827586207,NA
docs,docs,Belief Trump Mishandled Docs,Democrat,0,881,0.9493534482758621,Counterfactual,0.41000000000000003,0.4832974137931034,"No
change"
docs,docs,Belief Trump Mishandled Docs,Democrat,1,39,0.04202586206896552,Counterfactual,0.41000000000000003,0.9789870689655172,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,-1,4,0.0113314447592068,Counterfactual,0.41000000000000003,0.0056657223796034,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,0,333,0.943342776203966,Counterfactual,0.41000000000000003,0.4830028328611898,"No
change"
docs,docs,Belief Trump Mishandled Docs,Independent,1,16,0.0453257790368272,Counterfactual,0.41000000000000003,0.9773371104815864,"More
likely"
general,vote,"Vote Choice, General Election",Republican,-1,3,0.03,Counterfactual,0.41000000000000003,0.015,"Less
likely"
general,vote,"Vote Choice, General Election",Republican,0,92,0.92,Counterfactual,0.41000000000000003,0.49000000000000005,"No
change"
general,vote,"Vote Choice, General Election",Republican,1,5,0.05,Counterfactual,0.41000000000000003,0.975,"More
likely"
general,vote,"Vote Choice, General Election",Democrat,-1,2,0.002512562814070352,Counterfactual,0.41000000000000003,0.001256281407035176,NA
general,vote,"Vote Choice, General Election",Democrat,0,791,0.9937185929648241,Counterfactual,0.41000000000000003,0.49937185929648237,"No
change"
general,vote,"Vote Choice, General Election",Democrat,1,3,0.0037688442211055275,Counterfactual,0.41000000000000003,0.9981155778894473,"More
likely"
general,vote,"Vote Choice, General Election",Independent,-1,4,0.015151515151515152,Counterfactual,0.41000000000000003,0.007575757575757576,"Less
likely"
general,vote,"Vote Choice, General Election",Independent,0,257,0.9734848484848485,Counterfactual,0.41000000000000003,0.5018939393939394,"No
change"
general,vote,"Vote Choice, General Election",Independent,1,3,0.011363636363636364,Counterfactual,0.41000000000000003,0.9943181818181818,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,14,0.01627906976744186,Counterfactual,0.41000000000000003,0.00813953488372093,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,841,0.977906976744186,Counterfactual,0.41000000000000003,0.5052325581395349,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,5,0.005813953488372093,Counterfactual,0.41000000000000003,0.997093023255814,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Democrat,0,43,1,Counterfactual,0.41000000000000003,0.5,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,-1,1,0.016666666666666666,Counterfactual,0.41000000000000003,0.008333333333333333,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Independent,0,59,0.9833333333333333,Counterfactual,0.41000000000000003,0.5083333333333333,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,-1,12,0.013071895424836602,Counterfactual,0.42,0.006535947712418301,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,0,883,0.9618736383442266,Counterfactual,0.42,0.49400871459694984,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,1,23,0.02505446623093682,Counterfactual,0.42,0.9874727668845314,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Democrat,-1,8,0.008620689655172414,Counterfactual,0.42,0.004310344827586207,NA
docs,docs,Belief Trump Mishandled Docs,Democrat,0,881,0.9493534482758621,Counterfactual,0.42,0.4832974137931034,"No
change"
docs,docs,Belief Trump Mishandled Docs,Democrat,1,39,0.04202586206896552,Counterfactual,0.42,0.9789870689655172,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,-1,4,0.0113314447592068,Counterfactual,0.42,0.0056657223796034,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,0,333,0.943342776203966,Counterfactual,0.42,0.4830028328611898,"No
change"
docs,docs,Belief Trump Mishandled Docs,Independent,1,16,0.0453257790368272,Counterfactual,0.42,0.9773371104815864,"More
likely"
general,vote,"Vote Choice, General Election",Republican,-1,3,0.03,Counterfactual,0.42,0.015,"Less
likely"
general,vote,"Vote Choice, General Election",Republican,0,92,0.92,Counterfactual,0.42,0.49000000000000005,"No
change"
general,vote,"Vote Choice, General Election",Republican,1,5,0.05,Counterfactual,0.42,0.975,"More
likely"
general,vote,"Vote Choice, General Election",Democrat,-1,2,0.002512562814070352,Counterfactual,0.42,0.001256281407035176,NA
general,vote,"Vote Choice, General Election",Democrat,0,791,0.9937185929648241,Counterfactual,0.42,0.49937185929648237,"No
change"
general,vote,"Vote Choice, General Election",Democrat,1,3,0.0037688442211055275,Counterfactual,0.42,0.9981155778894473,"More
likely"
general,vote,"Vote Choice, General Election",Independent,-1,4,0.015151515151515152,Counterfactual,0.42,0.007575757575757576,"Less
likely"
general,vote,"Vote Choice, General Election",Independent,0,257,0.9734848484848485,Counterfactual,0.42,0.5018939393939394,"No
change"
general,vote,"Vote Choice, General Election",Independent,1,3,0.011363636363636364,Counterfactual,0.42,0.9943181818181818,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,14,0.01627906976744186,Counterfactual,0.42,0.00813953488372093,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,841,0.977906976744186,Counterfactual,0.42,0.5052325581395349,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,5,0.005813953488372093,Counterfactual,0.42,0.997093023255814,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Democrat,0,43,1,Counterfactual,0.42,0.5,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,-1,1,0.016666666666666666,Counterfactual,0.42,0.008333333333333333,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Independent,0,59,0.9833333333333333,Counterfactual,0.42,0.5083333333333333,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,-1,12,0.013071895424836602,Counterfactual,0.43,0.006535947712418301,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,0,883,0.9618736383442266,Counterfactual,0.43,0.49400871459694984,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,1,23,0.02505446623093682,Counterfactual,0.43,0.9874727668845314,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Democrat,-1,6,0.00646551724137931,Counterfactual,0.43,0.003232758620689655,NA
docs,docs,Belief Trump Mishandled Docs,Democrat,0,887,0.9558189655172413,Counterfactual,0.43,0.484375,"No
change"
docs,docs,Belief Trump Mishandled Docs,Democrat,1,35,0.03771551724137931,Counterfactual,0.43,0.9811422413793104,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,-1,4,0.0113314447592068,Counterfactual,0.43,0.0056657223796034,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Independent,0,334,0.9461756373937678,Counterfactual,0.43,0.48441926345609065,"No
change"
docs,docs,Belief Trump Mishandled Docs,Independent,1,15,0.042492917847025496,Counterfactual,0.43,0.9787535410764873,"More
likely"
general,vote,"Vote Choice, General Election",Republican,-1,3,0.03,Counterfactual,0.43,0.015,"Less
likely"
general,vote,"Vote Choice, General Election",Republican,0,92,0.92,Counterfactual,0.43,0.49000000000000005,"No
change"
general,vote,"Vote Choice, General Election",Republican,1,5,0.05,Counterfactual,0.43,0.975,"More
likely"
general,vote,"Vote Choice, General Election",Democrat,-1,2,0.002512562814070352,Counterfactual,0.43,0.001256281407035176,NA
general,vote,"Vote Choice, General Election",Democrat,0,791,0.9937185929648241,Counterfactual,0.43,0.49937185929648237,"No
change"
general,vote,"Vote Choice, General Election",Democrat,1,3,0.0037688442211055275,Counterfactual,0.43,0.9981155778894473,"More
likely"
general,vote,"Vote Choice, General Election",Independent,-1,4,0.015151515151515152,Counterfactual,0.43,0.007575757575757576,"Less
likely"
general,vote,"Vote Choice, General Election",Independent,0,257,0.9734848484848485,Counterfactual,0.43,0.5018939393939394,"No
change"
general,vote,"Vote Choice, General Election",Independent,1,3,0.011363636363636364,Counterfactual,0.43,0.9943181818181818,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,-1,13,0.015116279069767442,Counterfactual,0.43,0.007558139534883721,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Republican,0,842,0.9790697674418605,Counterfactual,0.43,0.5046511627906977,"No
change"
primary,vote,"Vote Choice, Republican Primary",Republican,1,5,0.005813953488372093,Counterfactual,0.43,0.997093023255814,"More
likely"
primary,vote,"Vote Choice, Republican Primary",Democrat,0,43,1,Counterfactual,0.43,0.5,"No
change"
primary,vote,"Vote Choice, Republican Primary",Independent,-1,1,0.016666666666666666,Counterfactual,0.43,0.008333333333333333,"Less
likely"
primary,vote,"Vote Choice, Republican Primary",Independent,0,59,0.9833333333333333,Counterfactual,0.43,0.5083333333333333,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,-1,12,0.013071895424836602,Counterfactual,0.44,0.006535947712418301,"Less
likely"
docs,docs,Belief Trump Mishandled Docs,Republican,0,883,0.9618736383442266,Counterfactual,0.44,0.49400871459694984,"No
change"
docs,docs,Belief Trump Mishandled Docs,Republican,1,23,0.02505446623093682,Counterfactual,0.44,0.9874727668845314,"More
likely"
docs,docs,Belief Trump Mishandled Docs,Democrat,-1,6,0.00646551724137931,Counterfactual,0.44,0.003232758620689655,NA
docs,docs,Belief Trump Mishandled Docs,Democrat,0,891,0.9601293103448276,Counterfactual,0.44,0.48653017241379315,"No
change"
docs,docs,Belief Trump Mishandled Docs,Democrat,1,31,0.0334051724137931,Counterfactual,0.44,0.9832974137931034,"More
likely"
